ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
5502,Ready to Move,NA,5,N,NA,MCGM,5,36000000,3.60 Cr,"Ceramic Tiles,Marble",No/Rare Powercut,Monthly,10000,1500000,Arya Honda Showroom  Pearl Residency.,1213,AR Elanza,44720,805,Prabhadevi,Newly Constructed Property,Sq-ft,Y,Freehold,Semi-Furnished,2,1 Covered,NA,Main Road,New Property,5 of 20 Floor,Apartment,Mumbai,2,Agent,20,Water Availability 24 Hours Available,F,1213,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5501,Ready to Move,NA,18,N,NA,MCGM,0,40000000,4 Cr,Marble,No/Rare Powercut,Monthly,NA,2500000,NA,NA,Sona Asteria Heights,NA,958,Prabhadevi,NA,NA,Y,Co-operative Society,Unfurnished,2,1 Covered,West,Main Road,Resale,18 of 22 Floor,Apartment,Mumbai,2,Agent,22,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",2 BHK Flat,NA,0,New Construction,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5500,Under Construction,Dec '23,42,Y,Rustomjee,NA,8,74800000,7.48 Cr,Vitrified,No/Rare Powercut,Monthly,NA,NA,"Sidhi vinayak Temple, Prabhadevi",NA,Rustomjee Crown,NA,1335,Shree Siddhivinayak Mandir Chowk,NA,NA,Y,Freehold,Unfurnished,3,2 Covered,NA,"Garden/Park, Main Road",New Property,42 of 68 Floor,Apartment,Mumbai,3,Agent,68,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Shree Siddhivinayak Mandir Chowk, Mumbai",3 BHK Flat,NA,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5499,Ready to Move,NA,16,Y,Raheja Universal Pvt. Ltd.,NA,NA,85000000,8.50 Cr,Marble,No/Rare Powercut,Monthly,NA,NA,NA,1850,Raheja princess,45945,1200,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,3,2 Covered,North - East,NA,Resale,16 of 22 Floor,Apartment,Mumbai,3,Agent,22,NA,F,1850,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5498,Ready to Move,NA,15,Y,Hubtown Ltd.,MCGM,2,250000000,25 Cr,Vitrified,No/Rare Powercut,Monthly,40000,5000000,"25 south, prabhadevi.",4500,25 South,55555,3200,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,7,4 Covered,West,"Garden/Park, Pool",Resale,15 of 50 Floor,Apartment,Mumbai,6,Agent,50,Water Availability 24 Hours Available,F,4500,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",6 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5497,Ready to Move,NA,3,N,NA,MCGM,0,14000000,1.40 Cr,"Ceramic Tiles,Granite,Normal Tiles/Kotah Stone,Vitrified",No/Rare Powercut,Monthly,0,100000,"Near, siddhivinayak mandir and prabhadevi station 7 mins awy.",430,NA,32558,380,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,1,NA,East,Main Road,New Property,3 of 18 Floor,Apartment,Mumbai,1,Agent,18,Water Availability 24 Hours Available,F,430,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",1 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5496,Ready to Move,NA,9,Y,Aristo Realty Developers Ltd.,NA,NA,55000000,5.50 Cr,Marble,No/Rare Powercut,Monthly,NA,NA,NA,1500,Aristo Pearl Residency,36666,950,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,3,1 Covered,North,Main Road,Resale,9 of 27 Floor,Apartment,Mumbai,2,Agent,27,Water Availability 24 Hours Available,F,1500,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5495,Ready to Move,NA,16,Y,Vision Group,NA,NA,130000000,13 Cr,NA,NA,NA,NA,5100000,Shivaji park,2350,Vision Crest,55319,1586,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,3,NA,East,"Pool, Garden/Park, Main Road",Resale,16 of 33 Floor,Apartment,Mumbai,3,Agent,33,NA,F,2350,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5494,Under Construction,Jun '23,25,Y,Rustomjee,MCGM,0,120000000,12 Cr,Marble,No/Rare Powercut,Monthly,15000,2000000,Prabhadevi,2600,Rustomjee Crown,46153,2100,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,4,3 Covered,East,Main Road,New Property,25 of 68 Floor,Apartment,Mumbai,4,Agent,68,Water Availability 24 Hours Available,F,2600,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5493,Ready to Move,NA,33,Y,Hubtown Ltd.,MCGM,0,230000000,23 Cr,Marble,No/Rare Powercut,Monthly,12000,15000,Prabhadevi,2600,25 South,88461,2115,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,4,3 Covered,East,Main Road,New Property,33 of 68 Floor,Apartment,Mumbai,4,Agent,68,Water Availability 24 Hours Available,F,2600,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5492,Ready to Move,NA,4,Y,Aristo Realty Developers Ltd.,NA,NA,104000000,10.40 Cr,Vitrified,NA,Monthly,NA,1000000,Ravindra natya mandir prabhadevi.,NA,Aristo Pearl Residency,47272,2200,Prabhadevi,NA,NA,Y,Freehold,Unfurnished,5,NA,East,NA,Resale,4 of 27 Floor,Apartment,Mumbai,5,Agent,27,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",5 BHK Flat,NA,0,5 to 10 years,NA,NA,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5491,Ready to Move,NA,12,Y,Chaitanya Group,MCGM,4,125000000,12.50 Cr,Marble,No/Rare Powercut,Monthly,0,1250000,prabhadevi,3000,Chaitanya Towers,41666,2000,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,5,2 Covered,South -West,"Garden/Park, Pool, Main Road",Resale,12 of 21 Floor,Apartment,Mumbai,4,Agent,21,Water Availability 24 Hours Available,F,3000,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,5 to 10 years,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5490,Ready to Move,NA,8,N,Suvidha Projects,NA,0,103000000,10.30 Cr,Marble,No/Rare Powercut,Monthly,0,500000,"Prabhadevi,  appa saheb marathe marg Prabhadevi mumbai",2100,Suvidha Emerald,49047,2370,Prabhadevi,NA,Sq-ft,Y,Co-operative Society,Unfurnished,3,"3 Covered, 1 Open",East,NA,New Property,8 of 15 Floor,Apartment,Mumbai,3,Agent,15,Water Availability 24 Hours Available,F,2100,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5489,Under Construction,Mar '23,56,Y,Rustomjee,NA,NA,180000000,18 Cr,NA,NA,NA,NA,5000000,Lokhandwala celebration club,4500,Rustomjee Crown,40000,3000,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,5,NA,East,"Garden/Park, Main Road",Resale,56 of 60 Floor,Apartment,Mumbai,5,Agent,60,NA,F,4500,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",5 BHK Flat,Sq-ft,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5488,Ready to Move,NA,7,Y,C K Group,MCGM,0,72500000,7.25 Cr,"Ceramic Tiles,Granite,Marble,Vitrified",No/Rare Powercut,Monthly,15000,2500000,"Tata Press Lane , Near Hatishkar Wadi",2200,Silver Dunes,32954,1800,Century Bazaar,NA,Sq-ft,Y,Freehold,Semi-Furnished,4,2 Open,South,"Garden/Park, Main Road",Resale,7 of 15 Floor,Apartment,Mumbai,3,Agent,15,Water Availability 24 Hours Available,F,2200,Sq-ft,Y,Bachelors/Family,"Century Bazaar, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5487,Ready to Move,NA,32,Y,Rustomjee,ABARWA,2,128000000,12.80 Cr,"Marble,Wooden",No/Rare Powercut,Monthly,30000,5100000,Prabhadevi,3000,Rustomjee Crown,42666,2100,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,5,3 Covered,North - West,NA,Resale,32 of 65 Floor,Apartment,Mumbai,4,Agent,65,Water Availability 24 Hours Available,F,3000,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5486,Under Construction,Dec '24,Upper Basement,Y,Rustomjee,MCGM,1,120000000,12 Cr,"Vitrified,Wooden,Marbonite",No/Rare Powercut,Per sq. Unit Monthly,15,2500000,"Motilal Oswal, Sidhivinayak Temple 700 Meters, Palladium Mall 2 Kms,",NA,Rustomjee Crown,NA,2064,Prabhadevi,NA,NA,N,Freehold,Unfurnished,5,3 Covered,NA,"Garden/Park, Pool",New Property,Upper Basement of 20 Floor,Apartment,Mumbai,4,Agent,20,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,NA,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5485,Ready to Move,NA,7,Y,Aristo Realty Developers Ltd.,NA,NA,110000000,11 Cr,NA,NA,NA,NA,NA,Siddhivinayak Temple,NA,Aristo Pearl Residency,NA,2000,Prabhadevi,NA,NA,Y,Freehold,Semi-Furnished,5,NA,East,Main Road,Resale,7 of 20 Floor,Apartment,Mumbai,5,Agent,20,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",5 BHK Flat,NA,0,Less than 5 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5484,Ready to Move,NA,10,Y,Raheja Universal Pvt. Ltd.,NA,NA,105000000,10.50 Cr,NA,NA,NA,NA,NA,Siddhivinayak Temple,NA,Raheja Empress,NA,2000,Prabhadevi,NA,NA,Y,Freehold,Semi-Furnished,4,NA,East,Main Road,Resale,10 of 20 Floor,Apartment,Mumbai,4,Agent,20,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,NA,0,5 to 10 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5483,Ready to Move,NA,13,Y,Sheth Creators Pvt. Ltd.,MCGM,4,450000000,45 Cr,Marble,No/Rare Powercut,Monthly,0,4500000,Worli,5500,Beaumonde Towers,81818,4000,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,6,2 Covered,South -West,"Garden/Park, Pool, Main Road",Resale,13 of 32 Floor,Apartment,Mumbai,5,Agent,32,Water Availability 24 Hours Available,F,5500,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",5 BHK Flat,Sq-ft,0,5 to 10 years,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5482,Ready to Move,NA,18,N,NA,NA,NA,135000000,13.50 Cr,NA,NA,NA,NA,10000000,catering college,2350,NA,57447,1800,Prabhadevi,NA,Sq-ft,Y,Freehold,Unfurnished,3,NA,East,Main Road,Resale,18 of 32 Floor,Apartment,Mumbai,3,Agent,32,NA,F,2350,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5481,Ready to Move,NA,19,N,TATA Housing Development Company Ltd.,ABAMNC,NA,69900000,6.99 Cr,Marble,No/Rare Powercut,Monthly,20000,1000000,opposite sidhivinayak mandir,1816,TATA Peregrine,38491,1300,Prabhadevi,NA,Sq-ft,Y,Co-operative Society,Semi-Furnished,4,1 Covered,South -West,Garden/Park,Resale,19 of 23 Floor,Apartment,Mumbai,3,Agent,23,Water Availability 24 Hours Available,F,1816,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
5480,Under Construction,Dec '23,33,Y,Rustomjee,MCGM,4,128500000,12.85 Cr,Marble,No/Rare Powercut,Monthly,52500,900000,Near BMC G south office,2100,Rustomjee Crown,61190,2100,Prabhadevi,Near BMC G south office,Sq-ft,Y,Freehold,Semi-Furnished,4,3 Covered,North - East,NA,New Property,33 of 51 Floor,Apartment,Mumbai,4,Agent,51,Water Availability 24 Hours Available,F,2100,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5479,Ready to Move,NA,18,N,TATA Housing Development Company Ltd.,MCGM,0,70000000,7 Cr,Marble,No/Rare Powercut,Monthly,NA,1100000,Worli sea face,1291,TATA Peregrine,54221,1291,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,3,2 Covered,East,Garden/Park,Resale,18 of 22 Floor,Apartment,Mumbai,3,Agent,22,Water Availability 24 Hours Available,F,1291,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5478,Under Construction,Mar '23,28,N,Rustomjee,MCGM,0,122500000,12.25 Cr,"Vitrified,Marble",No/Rare Powercut,Monthly,NA,5100000,"Only minutes away from high street, retail destinations.",2045,Rustomjee Crown,59902,NA,Prabhadevi,NA,Sq-ft,Y,Freehold,Semi-Furnished,4,3 Covered,West,"Garden/Park, Pool",New Property,28 of 65 Floor,Apartment,Mumbai,4,Agent,65,Water Availability 24 Hours Available,F,2045,NA,Y,Bachelors/Family,"Prabhadevi, Mumbai",4 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5477,Ready to Move,NA,Upper Basement,N,Lodha,MCGM,0,62500000,6.25 Cr,"Ceramic Tiles,Marble,Wooden",No/Rare Powercut,Quarterly,15000,500000,NA,2050,Lodha Grandeur,30487,1430,Adv RD Kowte Chowk,NA,Sq-ft,Y,Freehold,Furnished,4,1 Covered,North - East,"Garden/Park, Pool, Main Road",Resale,Upper Basement of 73 Floor,Residential House,Mumbai,3,Agent,73,Water Availability 24 Hours Available,F,2050,NA,Y,Bachelors/Family,NA,NA,Sq-ft,0,10 to 15 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
5476,Ready to Move,NA,13,N,Neev Infrastructure,MCGM,0,50000000,5 Cr,"Mosaic,Vitrified,Wooden,Ceramic Tiles,Marble,Normal Tiles/Kotah Stone,Granite,Marbonite",No/Rare Powercut,Monthly,5000,2500000,Near by Motilal oswal tower,1908,Ivory Tower,26205,1125,Prabhadevi,Near by Motilal oswal tower,Sq-ft,N,Co-operative Society,Semi-Furnished,3,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,13 of 21 Floor,Apartment,Mumbai,2,Agent,21,Water Availability 24 Hours Available,F,1908,Sq-ft,Y,Bachelors/Family,"Prabhadevi, Mumbai",2 BHK Flat,Sq-ft,0,5 to 10 years,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
